PID,FID
11383,292
11384,391
11385,38
11386,12
11387,139
11388,271
11389,170
11390,205
11391,73
11392,163
11393,356
11394,276
11395,94
11396,190
11397,323
11398,184
11399,48
11400,247
11401,393
11402,8
11403,277
11404,245
11405,245
11406,132
11407,260
11408,9
11409,236
11410,79
11411,354
11412,332
11413,265
11414,107
11415,124
11416,214
11417,48
11418,113
11419,113
11420,61
11421,0
11422,67
11423,49
11424,198
11425,353
11426,67
11427,87
11428,150
11429,115
11430,218
11431,292
11432,359
11433,239
11434,397
11435,174
11436,85
11437,40
11438,156
11439,385
11440,230
11441,276
11442,321
11443,203
11444,57
11445,8
11446,119
11447,108
11448,288
11449,177
11450,3
11451,303
11452,87
11453,132
11454,275
11455,103
11456,47
11457,69
11458,128
11459,261
11460,375
11461,410
11462,137
11463,382
11464,130
11465,38
11466,165
11467,244
11468,103
11469,49
11470,14
11471,220
11472,198
11473,379
11474,282
11475,147
11476,407
11477,203
11478,309
11479,364
11480,216
11481,310
11482,184
11483,369
11484,259
11485,363
11486,12
11487,126
11488,330
11489,285
11490,97
11491,88
11492,83
11493,236
11494,293
11495,318
11496,137
11497,35
11498,382
11499,275
11500,345
11501,198
11502,398
11503,379
11504,338
11505,208
11506,53
11507,70
11508,132
11509,247
11510,249
11511,99
11512,21
11513,168
11514,255
11515,106
11516,59
11517,251
11518,331
11519,257
11520,246
11521,30
11522,248
11523,369
11524,50
11525,57
11526,239
11527,74
11528,16
11529,292
11530,119
11531,416
11532,155
11533,156
11534,48
11535,295
11536,148
11537,392
11538,40
11539,122
11540,33
11541,46
11542,245
11543,103
11544,152
11545,103
11546,23
11547,269
11548,383
11549,97
11550,311
11551,185
11552,200
11553,74
11554,119
11555,326
11556,364
11557,350
11558,148
11559,48
11560,236
11561,92
11562,393
11563,350
11564,40
11565,33
11566,131
11567,213
11568,281
11569,360
11570,307
11571,140
11572,214
11573,153
11574,147
11575,206
11576,181
11577,274
11578,277
11579,43
11580,337
11581,189
11582,136
11583,395
11584,11
11585,220
11586,401
11587,223
11588,33
11589,298
11590,150
11591,373
11592,126
11593,35
11594,305
11595,8
11596,229
11597,91
11598,321
11599,173
11600,37
11601,344
11602,227
11603,151
11604,375
11605,17
11606,250
11607,243
11608,27
11609,295
11610,23
11611,401
11612,97
11613,331
11614,39
11615,188
11616,207
11617,145
11618,210
11619,66
11620,14
11621,66
11622,123
11623,243
11624,205
11625,123
11626,381
11627,383
11628,251
11629,409
11630,106
11631,370
11632,136
11633,41
11634,292
11635,251
11636,230
11637,103
11638,327
11639,385
11640,198
11641,92
11642,248
11643,319
11644,317
11645,396
11646,139
11647,155
11648,39
11649,249
11650,406
11651,394
11652,92
11653,127
11654,214
11655,26
11656,244
11657,93
11658,203
11659,188
11660,141
11661,309
11662,52
11663,33
11664,212
11665,276
11666,397
11667,251
11668,248
11669,376
11670,341
11671,290
11672,223
11673,139
11674,95
11675,315
11676,320
11677,243
11678,240
11679,385
11680,8
11681,217
11682,357
11683,361
11684,389
11685,254
11686,380
11687,377
11688,385
11689,217
11690,236
11691,43
11692,241
11693,93
11694,248
11695,362
11696,337
11697,70
11698,347
11699,6
11700,159
11701,369
11702,361
11703,122
11704,101
11705,109
11706,83
11707,81
11708,154
11709,159
11710,377
11711,412
11712,85
11713,402
11714,341
11715,76
11716,103
11717,243
11718,30
11719,194
11720,242
11721,226
11722,397
11723,213
11724,94
11725,256
11726,112
11727,116
11728,323
11729,89
11730,14
11731,333
11732,0
11733,234
11734,51
11735,322
11736,62
11737,145
11738,231
11739,293
11740,243
11741,87
11742,288
11743,133
11744,104
11745,413
11746,64
11747,30
11748,331
11749,240
11750,363
11751,25
11752,124
11753,12
11754,225
11755,337
11756,261
11757,87
11758,220
11759,396
11760,45
11761,318
11762,249
11763,359
11764,150
11765,292
11766,124
11767,242
11768,185
11769,202
11770,143
11771,63
11772,250
11773,111
11774,130
11775,251
11776,288
11777,357
11778,103
11779,397
11780,115
11781,4
11782,284
11783,201
11784,251
11785,203
11786,5
11787,28
11788,202
11789,361
11790,242
11791,193
11792,370
11793,373
11794,188
11795,224
11796,310
11797,387
11798,210
11799,175
11800,318
11801,269
11802,101
11803,210
11804,244
11805,104
11806,55
11807,416
11808,397
11809,139
11810,23
11811,125
11812,386
11813,354
11814,339
11815,202
11816,130
11817,192
11818,42
11819,86
11820,142
11821,197
11822,410
11823,204
11824,288
11825,155
11826,382
11827,57
11828,8
11829,304
11830,324
11831,84
11832,77
11833,77
11834,130
11835,262
11836,42
11837,155
11838,95
11839,202
11840,294
11841,5
11842,127
11843,147
11844,207
11845,221
11846,388
11847,84
11848,171
11849,214
11850,11
11851,322
11852,379
11853,296
11854,334
11855,351
11856,280
11857,42
11858,340
11859,237
11860,217
11861,232
11862,118
11863,318
11864,41
11865,41
11866,411
11867,317
11868,326
11869,225
11870,391
11871,9
11872,416
11873,147
11874,136
11875,86
11876,18
11877,189
11878,409
11879,294
11880,334
11881,335
11882,103
11883,349
11884,152
11885,3
11886,115
11887,73
11888,30
11889,377
11890,106
11891,402
11892,29
11893,83
11894,246
11895,26
11896,115
11897,158
11898,343
11899,289
11900,119
11901,112
11902,171
11903,293
11904,288
11905,295
11906,300
11907,164
11908,76
11909,20
11910,230
11911,37
11912,128
11913,215
11914,79
11915,225
11916,118
11917,280
11918,68
11919,88
11920,239
11921,242
11922,89
11923,4
11924,149
11925,296
11926,38
11927,246
11928,385
11929,203
11930,246
11931,300
11932,347
11933,368
11934,192
11935,233
11936,104
11937,214
11938,40
11939,41
11940,213
11941,229
11942,76
11943,233
11944,117
11945,26
11946,57
11947,269
11948,292
11949,12
11950,295
11951,206
11952,33
11953,237
11954,261
11955,24
11956,87
11957,262
11958,17
11959,332
11960,194
11961,213
11962,132
11963,194
11964,127
11965,67
11966,254
11967,138
11968,347
11969,156
11970,392
11971,33
11972,367
11973,124
11974,62
11975,119
11976,49
11977,104
11978,138
11979,363
11980,152
11981,127
11982,366
11983,249
11984,381
11985,104
11986,56
11987,135
11988,67
11989,378
11990,396
11991,174
11992,400
11993,232
11994,138
11995,31
11996,13
11997,118
11998,75
11999,385
12000,341
12001,130
12002,300
12003,214
12004,165
12005,363
12006,184
12007,6
12008,150
12009,277
12010,107
12011,192
12012,362
12013,57
12014,304
12015,204
12016,369
12017,87
12018,212
12019,166
12020,364
12021,24
12022,118
12023,98
12024,151
12025,395
12026,270
12027,287
12028,110
12029,145
12030,188
12031,238
12032,365
12033,16
12034,261
12035,367
12036,400
12037,26
12038,147
12039,3
12040,55
12041,213
12042,82
12043,92
12044,22
12045,374
12046,119
12047,106
12048,239
12049,356
12050,340
12051,303
12052,270
12053,361
12054,382
12055,153
12056,39
12057,190
12058,181
12059,216
12060,26
12061,119
12062,126
12063,402
12064,55
12065,268
12066,41
12067,245
12068,133
12069,26
12070,283
12071,22
12072,247
12073,95
12074,211
12075,328
12076,151
12077,200
12078,329
12079,23
12080,47
12081,106
12082,236
12083,159
12084,247
12085,119
12086,189
12087,102
12088,110
12089,295
12090,366
12091,120
12092,413
12093,108
12094,349
12095,380
12096,136
12097,349
12098,78
12099,245
12100,268
12101,134
12102,333
12103,127
12104,300
12105,220
12106,107
12107,86
12108,244
12109,204
12110,237
12111,247
12112,276
12113,349
12114,296
12115,52
12116,156
12117,57
12118,78
12119,337
12120,182
12121,31
12122,206
12123,147
12124,288
12125,84
12126,280
12127,60
12128,237
12129,115
12130,10
12131,159
12132,76
12133,93
12134,175
12135,42
12136,151
12137,13
12138,110
12139,395
12140,350
12141,120
12142,12
12143,94
12144,205
12145,129
12146,167
12147,36
12148,214
12149,268
12150,158
12151,110
12152,77
12153,46
12154,301
12155,335
12156,274
12157,102
12158,159
12159,149
12160,126
12161,239
12162,339
12163,308
12164,40
12165,39
12166,210
12167,93
12168,38
12169,9
12170,55
12171,298
12172,15
12173,53
12174,278
12175,297
12176,115
12177,332
12178,77
12179,410
12180,409
12181,103
12182,37
12183,153
12184,84
12185,86
12186,212
12187,88
12188,401
12189,236
12190,369
12191,130
12192,411
12193,317
12194,172
12195,134
12196,206
12197,85
12198,212
12199,395
12200,388
12201,81
12202,268
12203,39
12204,298
12205,8
12206,152
12207,153
12208,230
12209,253
12210,29
12211,329
12212,58
12213,392
12214,39
12215,43
12216,202
12217,152
12218,370
12219,352
12220,281
12221,227
12222,295
12223,64
12224,91
12225,108
12226,74
12227,350
12228,42
12229,121
12230,277
12231,222
12232,35
12233,161
12234,295
12235,222
12236,304
12237,319
12238,353
12239,43
12240,122
12241,290
12242,93
12243,387
12244,146
12245,194
12246,360
12247,386
12248,158
12249,49
12250,168
12251,221
12252,378
12253,285
12254,41
12255,384
12256,207
12257,125
12258,39
12259,86
12260,194
12261,2
12262,189
12263,179
12264,394
12265,94
12266,388
12267,377
12268,189
12269,186
12270,131
12271,69
12272,387
12273,62
12274,83
12275,67
12276,134
12277,330
12278,121
12279,272
12280,396
12281,145
12282,14
12283,53
12284,276
12285,247
12286,356
12287,148
12288,98
12289,323
12290,33
12291,310
12292,69
12293,66
12294,149
12295,380
12296,241
12297,136
12298,156
12299,293
12300,133
12301,330
12302,60
12303,340
12304,403
12305,60
12306,23
12307,252
12308,138
12309,82
12310,101
12311,255
12312,50
12313,373
12314,306
12315,258
12316,147
12317,276
12318,307
12319,95
12320,110
12321,139
12322,350
12323,122
12324,197
12325,108
12326,382
12327,61
12328,381
12329,268
12330,109
12331,26
12332,75
12333,11
12334,188
12335,369
12336,230
12337,221
12338,84
12339,195
12340,202
12341,54
12342,255
12343,271
12344,127
12345,166
12346,220
12347,371
12348,383
12349,363
12350,374
12351,251
12352,142
12353,213
12354,145
12355,78
12356,213
12357,354
12358,218
12359,74
12360,244
12361,269
12362,137
12363,39
12364,234
12365,385
12366,98
12367,345
12368,102
12369,392
12370,382
12371,365
12372,256
12373,6
12374,331
12375,14
12376,210
12377,103
12378,342
12379,369
12380,224
12381,67
12382,262
12383,361
12384,255
12385,35
12386,163
12387,355
12388,217
12389,50
12390,73
12391,154
12392,250
12393,44
12394,331
12395,200
12396,382
12397,4
12398,155
12399,378
12400,153
12401,133
12402,169
12403,182
12404,16
12405,235
12406,184
12407,373
12408,152
12409,3
12410,118
12411,25
12412,344
12413,54
12414,82
12415,180
12416,299
12417,9
12418,370
12419,374
12420,120
12421,51
12422,115
12423,273
12424,282
12425,380
12426,367
12427,282
12428,34
12429,23
12430,347
12431,225
12432,112
12433,213
12434,33
12435,40
12436,361
12437,285
12438,85
12439,297
12440,250
12441,382
12442,38
12443,173
12444,308
12445,82
12446,249
12447,15
12448,210
12449,360
12450,126
12451,372
12452,317
12453,34
12454,31
12455,68
12456,197
12457,252
12458,93
12459,231
12460,145
12461,48
12462,145
12463,347
12464,137
12465,6
12466,359
12467,386
12468,144
12469,159
12470,91
12471,119
12472,379
12473,312
12474,152
12475,175
12476,277
12477,382
12478,304
12479,19
12480,102
12481,49
12482,143
12483,107
12484,67
12485,134
12486,129
12487,217
12488,286
12489,127
12490,195
12491,385
12492,261
12493,314
12494,182
12495,51
12496,289
12497,284
12498,376
12499,4
12500,275
12501,392
12502,371
12503,321
12504,182
12505,68
12506,195
12507,149
12508,123
12509,108
12510,286
12511,143
12512,122
12513,57
12514,159
12515,176
12516,86
12517,364
12518,339
12519,197
12520,58
12521,313
12522,331
12523,151
12524,94
12525,119
12526,2
12527,88
12528,146
12529,317
12530,69
12531,283
12532,266
12533,413
12534,70
12535,332
12536,159
12537,19
12538,141
12539,81
12540,211
12541,25
12542,356
12543,76
12544,74
12545,381
12546,121
12547,144
12548,193
12549,143
12550,311
12551,147
12552,124
12553,158
12554,5
12555,317
12556,28
12557,125
12558,110
12559,140
12560,89
12561,47
12562,207
12563,113
12564,401
12565,103
12566,149
12567,50
12568,25
12569,37
12570,390
12571,233
12572,35
12573,223
12574,346
12575,17
12576,38
12577,152
12578,11
12579,250
12580,53
12581,400
12582,64
12583,59
12584,95
12585,200
12586,318
12587,55
12588,387
12589,214
12590,385
12591,286
12592,117
12593,376
12594,247
12595,138
12596,9
12597,365
12598,315
12599,43
12600,257
12601,91
12602,329
12603,304
12604,197
12605,323
12606,191
12607,4
12608,256
12609,22
12610,25
12611,314
12612,159
12613,197
12614,44
12615,106
12616,361
12617,116
12618,347
12619,362
12620,75
12621,115
12622,164
12623,71
12624,255
12625,2
12626,312
12627,27
12628,225
12629,70
12630,109
12631,157
12632,136
12633,241
12634,257
12635,140
12636,143
12637,189
12638,143
12639,88
12640,348
12641,244
12642,397
12643,64
12644,48
12645,392
12646,244
12647,217
12648,246
12649,384
12650,233
12651,39
12652,230
12653,382
12654,301
12655,380
12656,41
12657,13
12658,219
12659,184
12660,285
12661,259
12662,110
12663,322
12664,283
12665,16
12666,93
12667,406
12668,143
12669,69
12670,219
12671,188
12672,126
12673,184
12674,354
12675,408
12676,52
12677,366
12678,147
12679,189
12680,65
12681,55
12682,271
12683,71
12684,111
12685,404
12686,87
12687,149
12688,159
12689,374
12690,268
12691,248
12692,283
12693,74
12694,188
12695,336
12696,155
12697,72
12698,311
12699,272
12700,392
12701,230
12702,1
12703,95
12704,415
12705,232
12706,137
12707,178
12708,58
12709,51
12710,323
12711,26
12712,69
12713,110
12714,43
12715,59
12716,152
12717,264
12718,406
12719,358
12720,128
12721,171
12722,244
12723,321
12724,269
12725,48
12726,95
12727,242
12728,359
12729,249
12730,280
12731,150
12732,84
12733,80
12734,235
12735,229
12736,173
12737,45
12738,392
12739,63
12740,397
12741,325
12742,63
12743,359
12744,400
12745,353
12746,42
12747,9
12748,136
12749,58
12750,234
12751,378
12752,141
12753,295
12754,113
12755,400
12756,125
12757,221
12758,254
12759,167
12760,234
12761,157
12762,130
12763,116
12764,41
12765,119
12766,288
12767,85
12768,45
12769,108
12770,331
12771,387
12772,181
12773,156
12774,293
12775,24
12776,292
12777,317
12778,42
12779,381
12780,265
12781,123
12782,19
12783,157
12784,357
12785,118
12786,101
12787,119
12788,40
12789,304
12790,98
12791,114
12792,348
12793,216
12794,284
12795,386
12796,102
12797,84
12798,245
12799,44
12800,22
12801,273
12802,116
12803,414
12804,58
12805,121
12806,241
12807,72
12808,108
12809,262
12810,115
12811,198
12812,60
12813,388
12814,364
12815,236
12816,9
12817,159
12818,289
12819,195
12820,121
12821,14
12822,111
12823,273
12824,221
12825,204
12826,391
12827,364
12828,355
12829,240
12830,412
12831,90
12832,248
12833,49
12834,214
12835,290
12836,6
12837,40
12838,413
12839,184
12840,285
12841,190
12842,198
12843,272
12844,233
12845,261
12846,128
12847,86
12848,392
12849,205
12850,148
12851,356
12852,115
12853,122
12854,34
12855,297
12856,390
12857,188
12858,268
12859,123
12860,18
12861,243
12862,57
12863,108
12864,369
12865,378
12866,103
12867,149
12868,9
12869,217
12870,52
12871,306
12872,195
12873,348
12874,124
12875,201
12876,291
12877,231
12878,222
12879,147
12880,87
12881,300
12882,409
12883,221
12884,337
12885,312
12886,250
12887,193
12888,57
12889,347
12890,251
12891,19
12892,29
12893,0
12894,31
12895,177
12896,24
12897,75
12898,146
12899,396
12900,150
12901,144
12902,361
12903,120
12904,328
12905,144
12906,151
12907,305
12908,383
12909,323
12910,57
12911,220
12912,359
12913,92
12914,49
12915,307
12916,351
12917,377
12918,102
12919,232
12920,39
12921,109
12922,147
12923,354
12924,19
12925,87
12926,23
12927,97
12928,51
12929,153
12930,316
12931,369
12932,377
12933,259
12934,97
12935,242
12936,124
12937,87
12938,309
12939,374
12940,294
12941,28
12942,207
12943,401
12944,173
12945,273
12946,180
12947,235
12948,157
12949,349
12950,120
12951,61
12952,180
12953,209
12954,21
12955,389
12956,322
12957,138
12958,147
12959,156
12960,268
12961,292
12962,294
12963,48
12964,68
12965,65
12966,323
12967,350
12968,298
12969,347
12970,144
12971,401
12972,360
12973,184
12974,227
12975,124
12976,147
12977,65
12978,24
12979,20
12980,407
12981,282
12982,154
12983,26
12984,244
12985,244
12986,84
12987,344
12988,301
12989,408
12990,294
12991,301
12992,210
12993,250
12994,220
12995,352
12996,153
12997,359
12998,67
12999,240
13000,38
13001,183
13002,396
13003,197
13004,31
13005,192
13006,17
13007,119
13008,117
13009,4
13010,151
13011,194
13012,51
13013,321
13014,210
13015,25
13016,103
13017,328
13018,58
13019,122
13020,244
13021,134
13022,74
13023,134
13024,330
13025,38
13026,157
13027,189
13028,53
13029,302
13030,128
13031,305
13032,253
13033,31
13034,377
13035,71
13036,31
13037,415
13038,361
13039,220
13040,238
13041,272
13042,14
13043,30
13044,320
13045,16
13046,177
13047,73
13048,94
13049,84
13050,407
13051,23
13052,94
13053,250
13054,217
13055,191
13056,266
13057,263
13058,310
13059,188
13060,14
13061,397
13062,64
13063,151
13064,93
13065,243
13066,32
13067,111
13068,322
13069,321
13070,345
13071,92
13072,73
13073,374
13074,2
13075,120
13076,395
13077,213
13078,359
13079,106
13080,109
13081,349
13082,205
13083,56
13084,295
13085,142
13086,197
13087,266
13088,190
13089,110
13090,89
13091,390
13092,25
13093,373
13094,268
13095,394
13096,24
13097,145
13098,100
13099,276
13100,215
13101,311
13102,234
13103,297
13104,85
13105,178
13106,75
13107,6
13108,270
13109,288
13110,15
13111,100
13112,76
13113,247
13114,4
13115,150
13116,157
13117,22
13118,31
13119,105
13120,288
13121,50
13122,316
13123,139
13124,185
13125,267
13126,286
13127,57
13128,374
13129,186
13130,383
13131,52
13132,87
13133,58
13134,392
13135,203
13136,321
13137,191
13138,382
13139,45
13140,62
13141,347
13142,8
13143,18
13144,149
13145,225
13146,189
13147,2
13148,406
13149,39
13150,150
13151,396
13152,42
13153,104
13154,113
13155,223
13156,391
13157,389
13158,19
13159,320
13160,159
13161,61
13162,339
13163,336
13164,289
13165,74
13166,272
13167,249
13168,402
13169,165
13170,233
13171,255
13172,304
13173,267
13174,48
13175,164
13176,362
13177,104
13178,20
13179,226
13180,220
13181,18
13182,12
13183,334
13184,245
13185,151
13186,15
13187,201
13188,393
13189,32
13190,400
13191,262
13192,103
13193,298
13194,228
13195,21
13196,77
13197,347
13198,238
13199,81
13200,68
13201,56
13202,198
13203,196
13204,288
13205,106
13206,274
13207,8
13208,280
13209,116
13210,380
13211,69
13212,57
13213,350
13214,14
13215,408
13216,133
13217,214
13218,356
13219,297
13220,70
13221,327
13222,323
13223,22
13224,355
13225,34
13226,132
13227,63
13228,130
13229,259
13230,410
13231,361
13232,243
13233,307
13234,77
13235,11
13236,392
13237,139
13238,128
13239,137
13240,194
13241,50
13242,200
13243,231
13244,214
13245,290
13246,200
13247,86
13248,318
13249,278
13250,75
13251,155
13252,189
13253,153
13254,245
13255,354
13256,179
13257,261
13258,243
13259,145
13260,166
13261,122
13262,133
13263,216
13264,149
13265,211
13266,44
13267,259
13268,71
13269,93
13270,108
13271,275
13272,112
13273,348
13274,157
13275,396
13276,113
13277,25
13278,226
13279,234
13280,255
13281,28
13282,157
13283,380
13284,343
13285,197
13286,159
13287,63
13288,18
13289,331
13290,83
13291,111
13292,267
13293,231
13294,117
13295,20
13296,321
13297,179
13298,273
13299,263
13300,12
13301,351
13302,303
13303,386
13304,102
13305,348
13306,180
13307,210
13308,331
13309,220
13310,218
13311,105
13312,293
13313,15
13314,203
13315,84
13316,94
13317,244
13318,164
13319,129
13320,49
13321,40
13322,108
13323,372
13324,43
13325,278
13326,374
13327,94
13328,110
13329,237
13330,290
13331,276
13332,313
13333,260
13334,152
13335,96
13336,111
13337,193
13338,82
13339,161
13340,306
13341,1
13342,85
13343,295
13344,372
13345,68
13346,115
13347,50
13348,189
13349,290
13350,17
13351,134
13352,337
13353,54
13354,196
13355,49
13356,237
13357,114
13358,243
13359,343
13360,52
13361,412
13362,107
13363,272
13364,412
13365,51
13366,129
13367,35
13368,391
13369,195
13370,274
13371,86
13372,156
13373,23
